xovga,xovgb,xovgc,xovgd,xovge,xovgf,xovgg,xovgh,xovgi,xovgj,xovgk,xovgl,xovgm,xovgn,xovgo,xovgp,xovgq,xovgr,xovgs,xovgt,xovgu,xovgv,xovgw,xovgx,xovgy
1144.63757324,1111.58496094,1120.58447266,1147.61730957,1120.68811035,1110.90258789,1143.70031738,1125.23815918,1115.37219238,1118.3170166,1109.39929199,1119.90698242,1134.53173828,1115.34655762,1103.9597168,1110.57836914,1102.21594238,1143.64099121,1105.47155762,1118.37866211,1100.61010742,1126.08874512,1100.10327148,1115.14526367,1104.3125
1144.26586914,1112.70385742,1119.84130859,1148.79162598,1122.52282715,1110.00585938,1143.77185059,1122.67590332,1114.01147461,1118.61523438,1109.02697754,1120.25463867,1134.34082031,1113.39916992,1102.97412109,1109.37316895,1102.20983887,1143.90026855,1104.5032959,1118.78674316,1101.49621582,1127.44030762,1100.47937012,1114.96936035,1104.5579834
1142.64050293,1112.2199707,1117.3013916,1146.5559082,1122.43457031,1106.8536377,1143.94580078,1122.56982422,1115.08251953,1120.10437012,1110.42028809,1120.80603027,1134.74707031,1114.32214355,1101.20202637,1110.81921387,1101.33422852,1144.87976074,1102.70617676,1118.33532715,1100.22143555,1125.63146973,1099.9934082,1114.89538574,1103.17224121
1142.98095703,1112.78381348,1116.33666992,1145.32336426,1122.38256836,1108.12915039,1145.36657715,1121.8137207,1114.26403809,1116.31713867,1106.92260742,1119.63562012,1133.33679199,1113.34997559,1102.94030762,1109.71716309,1101.85571289,1144.73083496,1102.41455078,1116.18334961,1098.5255127,1126.66345215,1100.64538574,1114.3371582,1101.3079834
1142.87646484,1112.64367676,1116.93444824,1145.12365723,1123.41455078,1106.93762207,1145.17407227,1119.41894531,1112.26416016,1115.35302734,1106.95568848,1120.05847168,1134.3260498,1111.37719727,1104.98352051,1111.2677002,1101.89831543,1146.06835938,1102.67492676,1114.58032227,1100.0045166,1124.1385498,1101.96069336,1109.67700195,1102.8572998
1141.11865234,1112.09973145,1116.86254883,1145.53967285,1123.28125,1106.00158691,1145.88305664,1119.15100098,1111.97607422,1114.50305176,1106.13134766,1120.6496582,1133.80102539,1111.97375488,1103.53039551,1110.75769043,1099.59338379,1146.16699219,1101.44909668,1115.51428223,1099.84802246,1124.4309082,1100.54650879,1112.53308105,1100.99511719
1141.44836426,1112.87805176,1116.56787109,1147.0480957,1121.24206543,1105.63110352,1145.07739258,1120.875,1113.77685547,1116.53601074,1104.86767578,1120.82507324,1134.2409668,1113.58898926,1103.06811523,1110.59240723,1097.70678711,1146.18383789,1100.83239746,1114.68188477,1100.48095703,1124.11193848,1095.70471191,1112.81359863,1098.21972656
1141.93908691,1112.84399414,1117.02490234,1146.89440918,1119.34960938,1106.47509766,1143.80432129,1119.73742676,1115.03027344,1117.12280273,1103.85119629,1121.39208984,1135.13903809,1114.11450195,1103.0144043,1109.36450195,1097.39916992,1144.04858398,1102.90600586,1116.21777344,1100.61950684,1124.59997559,1095.64916992,1112.90136719,1100.10119629
1141.82019043,1111.73156738,1117.56176758,1147.22485352,1118.86474609,1106.16442871,1143.31201172,1118.65014648,1114.45056152,1116.19274902,1104.16296387,1122.02429199,1134.14172363,1112.76831055,1102.16516113,1109.1262207,1100.3704834,1145.18603516,1103.78588867,1115.40222168,1100.78930664,1124.74169922,1095.73986816,1112.04125977,1098.82434082
1140.67919922,1111.35900879,1118.50817871,1145.8338623,1120.16040039,1103.32775879,1143.97314453,1120.14562988,1113.68481445,1116.06311035,1103.40991211,1121.68066406,1135.49707031,1114.86181641,1100.37695312,1108.66015625,1099.21923828,1144.84521484,1104.06884766,1114.30480957,1100.4440918,1123.11499023,1096.00866699,1111.88879395,1099.39916992
1141.54284668,1110.11791992,1119.73522949,1145.59790039,1121.53662109,1104.0645752,1144.04785156,1120.23217773,1114.81567383,1116.20373535,1104.19128418,1121.54125977,1135.78381348,1116.71557617,1102.25769043,1108.86181641,1099.60839844,1145.56176758,1102.10339355,1114.45507812,1099.89904785,1123.24609375,1096.12402344,1110.09240723,1097.62768555
1141.65600586,1110.44946289,1118.72570801,1146.61853027,1121.69384766,1106.19262695,1143.4979248,1121.70227051,1114.03613281,1115.94567871,1104.97680664,1121.23754883,1136.19360352,1116.04162598,1101.7364502,1109.20288086,1097.96606445,1145.03991699,1102.96447754,1114.42419434,1097.16113281,1123.13354492,1095.80004883,1108.55114746,1096.37805176
1140.76745605,1111.10949707,1119.33398438,1147.38903809,1120.28955078,1106.05810547,1143.40808105,1121.29943848,1111.72814941,1114.09838867,1104.70996094,1121.23840332,1134.2935791,1114.08276367,1101.18688965,1107.85961914,1100.69335938,1145.69824219,1102.86987305,1113.36938477,1096.12036133,1120.36303711,1096.02734375,1108.78674316,1096.08300781
1140.88122559,1110.22802734,1119.72399902,1143.45239258,1121.84716797,1106.53625488,1142.92358398,1121.2565918,1112.33837891,1115.10205078,1105.97888184,1120.61035156,1134.16552734,1114.6262207,1100.79394531,1108.44482422,1100.38928223,1145.05322266,1102.8190918,1113.8692627,1095.64343262,1120.15466309,1096.50366211,1109.84912109,1095.32312012
1141.20629883,1110.84533691,1116.65258789,1143.83105469,1119.66723633,1104.86950684,1140.23205566,1120.83410645,1112.65136719,1114.74890137,1106.95300293,1122.10913086,1133.71838379,1112.73693848,1098.91442871,1107.74841309,1101.11914062,1145.70751953,1103.22143555,1113.87927246,1097.64306641,1122.90185547,1096.42944336,1109.3326416,1094.75585938
1141.72631836,1110.01660156,1115.86804199,1143.88330078,1118.79187012,1104.24291992,1141.96362305,1120.31262207,1112.02648926,1114.11462402,1104.42431641,1123.0480957,1132.60986328,1114.19970703,1099.28149414,1106.3269043,1098.02868652,1145.16674805,1102.49816895,1110.94750977,1097.36999512,1123.74768066,1096.27233887,1108.43713379,1093.83679199
1144.00219727,1110.50634766,1116.77160645,1145.75402832,1119.65722656,1104.52038574,1141.32092285,1119.9720459,1111.24584961,1116.7467041,1105.39794922,1124.18969727,1132.7923584,1115.72753906,1098.99658203,1106.19116211,1098.07312012,1145.78747559,1101.46594238,1110.25292969,1097.44921875,1123.47998047,1095.86499023,1111.23364258,1095.18029785
1144.18969727,1110.1081543,1114.8638916,1146.37780762,1120.04431152,1104.99230957,1141.12536621,1120.60803223,1108.27905273,1116.74829102,1101.83886719,1123.48986816,1133.35900879,1115.82580566,1098.62963867,1107.53466797,1096.57409668,1145.76745605,1098.13415527,1110.86035156,1098.23730469,1123.65637207,1095.99121094,1110.59387207,1097.15515137
1143.34790039,1108.23071289,1114.00854492,1147.32568359,1119.97766113,1101.59313965,1141.8527832,1119.93151855,1107.32446289,1116.82055664,1102.72827148,1124.19458008,1133.71081543,1116.33093262,1095.85534668,1109.80444336,1097.52038574,1145.03125,1099.7845459,1110.25793457,1098.4744873,1122.5,1093.02807617,1111.29699707,1097.65039062
1145.36218262,1108.28625488,1115.484375,1147.49914551,1119.30493164,1103.70007324,1141.86962891,1118.38305664,1107.63378906,1114.94299316,1104.90820312,1122.98400879,1133.96728516,1116.56848145,1095.94274902,1108.48754883,1098.82519531,1144.24841309,1100.44763184,1108.47814941,1096.578125,1119.09155273,1094.1517334,1109.24890137,1095.42858887
1144.53112793,1106.42102051,1115.82397461,1146.75976562,1119.36462402,1100.10461426,1142.94763184,1119.28015137,1108.62548828,1113.68371582,1103.30187988,1123.08483887,1134.38378906,1114.97473145,1096.30126953,1108.41015625,1096.75537109,1143.69238281,1100.39685059,1109.60583496,1095.71960449,1120.53405762,1092.44311523,1109.88305664,1095.16870117
1144.19787598,1106.44934082,1115.84265137,1145.34228516,1118.92333984,1099.54101562,1142.18530273,1117.55615234,1107.43383789,1113.87976074,1104.82629395,1121.43469238,1134.42407227,1112.84411621,1096.49084473,1106.53833008,1095.61560059,1142.24499512,1099.85424805,1108.44433594,1094.82739258,1122.68762207,1091.92980957,1110.53564453,1097.00146484
1144.12145996,1104.91308594,1115.80322266,1145.70495605,1119.96240234,1100.45849609,1143.62329102,1117.23681641,1105.40368652,1115.21972656,1101.3536377,1122.55029297,1133.23156738,1113.26525879,1096.42114258,1106.84973145,1094.86779785,1143.93103027,1099.64587402,1110.90979004,1095.69543457,1121.58752441,1093.21740723,1109.32202148,1093.91308594
1142.98925781,1101.89245605,1116.5045166,1146.68054199,1121.0447998,1101.3260498,1142.50952148,1116.95751953,1107.25622559,1116.39868164,1100.60192871,1121.59643555,1132.8795166,1113.91625977,1095.75195312,1106.93334961,1093.19812012,1142.24206543,1098.30712891,1109.64245605,1093.89685059,1121.3182373,1092.95666504,1110.83337402,1090.3215332
1144.58679199,1100.57177734,1116.56420898,1148.60388184,1121.46960449,1097.53979492,1142.47302246,1115.61523438,1105.9453125,1115.88049316,1103.76672363,1121.43701172,1133.21179199,1113.79040527,1097.36486816,1106.89233398,1094.54516602,1144.08203125,1099.45092773,1109.00097656,1092.77978516,1123.26123047,1092.25024414,1112.23010254,1088.7923584
1146.06652832,1101.37390137,1114.96154785,1149.39575195,1119.68115234,1096.92553711,1143.15673828,1115.18786621,1107.75976562,1116.41601562,1101.32409668,1121.09875488,1133.88891602,1113.18713379,1097.64709473,1105.59533691,1094.14379883,1146.50048828,1097.15100098,1108.3371582,1092.59680176,1122.44360352,1091.65380859,1111.54394531,1087.70202637
1145.06079102,1100.69812012,1113.81481934,1149.3034668,1121.23950195,1098.99230957,1144.75939941,1115.65661621,1106.79748535,1113.10852051,1100.7520752,1121.81225586,1131.53125,1113.61730957,1097.72009277,1105.31762695,1095.61474609,1143.86206055,1095.63000488,1107.3795166,1091.91662598,1123.01818848,1091.73742676,1111.64111328,1086.70043945
1145.48547363,1100.453125,1114.70214844,1150.87902832,1120.52246094,1100.67602539,1144.56005859,1116.20202637,1106.68762207,1113.67541504,1101.72241211,1120.80603027,1132.37805176,1110.17907715,1096.9185791,1104.16516113,1095.79577637,1142.93994141,1092.79492188,1109.49890137,1089.82995605,1124.15112305,1093.0020752,1111.45947266,1085.95910645
1144.84216309,1101.16772461,1113.66601562,1151.03234863,1120.85168457,1100.91772461,1144.77209473,1115.34155273,1107.17456055,1113.79602051,1102.28295898,1122.75292969,1132.90039062,1111.71008301,1097.7701416,1103.64208984,1096.03527832,1145.08679199,1092.67993164,1110.63830566,1088.24975586,1124.68640137,1094.90771484,1112.18444824,1086.45617676
