xovga,xovgb,xovgc,xovgd,xovge,xovgf,xovgg,xovgh,xovgi,xovgj,xovgk,xovgl,xovgm,xovgn,xovgo,xovgp,xovgq,xovgr,xovgs,xovgt,xovgu,xovgv,xovgw,xovgx,xovgy
1599.60827637,1571.3371582,1574.16052246,1614.51293945,1579.82092285,1608.13232422,1601.69482422,1588.56298828,1607.07580566,1597.28845215,1572.14086914,1590.70092773,1594.92675781,1578.81079102,1557.07409668,1608.74194336,1566.78381348,1602.42663574,1580.70959473,1583.12683105,1586.49719238,1597.39379883,1558.39050293,1576.70483398,1604.0982666
1599.50427246,1571.61828613,1574.60925293,1614.16772461,1579.87060547,1609.32409668,1602.64697266,1589.36169434,1607.18334961,1597.40930176,1571.9161377,1590.85595703,1594.61889648,1579.78552246,1557.63793945,1609.38818359,1566.89282227,1602.67797852,1580.06958008,1582.41162109,1585.92700195,1597.30603027,1558.46606445,1576.59008789,1603.57885742
1600.26635742,1571.97192383,1573.51135254,1614.71569824,1580.1361084,1609.32104492,1602.57116699,1589.41967773,1607.15515137,1598.1652832,1572.68859863,1591.32580566,1594.89709473,1580.55639648,1557.66259766,1610.11633301,1567.78747559,1602.79553223,1580.1328125,1582.05126953,1585.71875,1597.78857422,1558.51464844,1575.95898438,1603.92504883
1600.61401367,1571.81445312,1573.8515625,1615.39611816,1580.48706055,1609.3026123,1602.7824707,1589.65112305,1606.31237793,1598.40917969,1572.82983398,1591.18005371,1594.9510498,1580.45300293,1556.77966309,1609.96679688,1568.2376709,1603.3359375,1580.30383301,1582.65625,1586.08483887,1598.59094238,1557.81018066,1576.41625977,1604.89587402
1600.76245117,1571.81713867,1573.95507812,1615.81567383,1581.1439209,1609.14550781,1603.5423584,1590.23522949,1606.35888672,1598.72949219,1573.11315918,1591.26293945,1595.1373291,1582.23254395,1555.59362793,1609.52331543,1568.27404785,1604.29504395,1580.6184082,1582.63427734,1586.02050781,1598.84411621,1557.84936523,1576.97167969,1605.14562988
1600.95910645,1571.71899414,1573.91516113,1616.09204102,1581.24645996,1608.55236816,1603.88293457,1590.28063965,1606.32592773,1599.15637207,1573.43005371,1591.1817627,1595.27758789,1581.66064453,1555.77050781,1609.83898926,1568.41662598,1604.8034668,1580.92431641,1582.80725098,1586.29345703,1598.92834473,1557.15270996,1577.08312988,1604.93737793
1601.1809082,1570.51403809,1573.90515137,1616.47998047,1581.54980469,1608.0255127,1603.65466309,1590.59924316,1606.51782227,1599.04431152,1574.03540039,1590.38317871,1595.33081055,1581.66064453,1555.63952637,1609.76733398,1568.72399902,1604.89343262,1579.69226074,1583.11791992,1586.44726562,1598.64733887,1557.26013184,1577.85852051,1605.1817627
1601.34191895,1570.2668457,1575.1270752,1617.34533691,1582.17932129,1608.2355957,1603.89855957,1590.30786133,1606.31213379,1599.46008301,1574.00085449,1590.74145508,1595.89038086,1581.92907715,1556.56347656,1609.4498291,1568.64587402,1605.44311523,1578.12060547,1583.27856445,1586.66674805,1598.57849121,1557.52075195,1577.64074707,1604.95166016
1601.53442383,1569.83862305,1575.26135254,1617.54492188,1582.3626709,1607.54736328,1603.98449707,1591.7767334,1606.59606934,1599.74719238,1574.38574219,1591.41149902,1595.72143555,1582.0645752,1556.8704834,1609.40600586,1567.94152832,1605.69458008,1578.02233887,1583.8145752,1587.54272461,1597.93859863,1557.68273926,1577.61682129,1605.21643066
1601.77697754,1570.0670166,1575.06958008,1618.16723633,1582.88330078,1607.93664551,1604.44445801,1592.80090332,1607.27197266,1600.59472656,1573.48400879,1592.04541016,1596.1550293,1582.44116211,1556.39306641,1610.40014648,1567.18005371,1606.46716309,1578.57177734,1583.62145996,1587.41271973,1598.03381348,1557.82995605,1578.12988281,1605.0435791
1601.80004883,1569.27978516,1574.56640625,1619.32849121,1583.69299316,1608.54187012,1604.04992676,1592.76745605,1607.02026367,1600.96276855,1573.4609375,1593.10095215,1596.44775391,1583.17480469,1555.90527344,1610.47375488,1567.99658203,1606.64074707,1578.35693359,1583.59887695,1587.60290527,1598.35119629,1557.59362793,1577.62841797,1605.3248291
1601.60510254,1569.0949707,1573.69287109,1619.84741211,1583.95654297,1608.9967041,1603.10070801,1593.69104004,1607.09887695,1601.27026367,1573.66821289,1593.00268555,1596.24267578,1582.81567383,1556.00231934,1610.72033691,1568.42346191,1606.57080078,1578.04699707,1582.60693359,1587.82495117,1598.61364746,1557.35217285,1578.1126709,1605.41564941
1601.5423584,1568.82385254,1574.12902832,1620.58007812,1583.83410645,1609.17895508,1602.98950195,1593.9230957,1607.66040039,1601.51940918,1574.43884277,1593.54296875,1596.96899414,1582.40454102,1555.42553711,1610.28564453,1569.04150391,1606.72644043,1578.42712402,1582.89697266,1587.86828613,1598.68505859,1556.56555176,1578.48095703,1605.89916992
1601.08398438,1568.92687988,1574.58276367,1621.09863281,1584.86755371,1608.66625977,1603.14440918,1594.19750977,1607.40234375,1601.65600586,1574.55090332,1592.55993652,1597.63623047,1582.82873535,1554.41577148,1610.59619141,1569.16845703,1606.06408691,1579.00341797,1582.55224609,1587.8380127,1599.18432617,1556.7286377,1578.17907715,1606.27954102
1601.19824219,1569.16540527,1575.07055664,1620.96520996,1584.60522461,1609.26000977,1603.27099609,1594.44226074,1607.04748535,1601.66992188,1574.64172363,1593.03967285,1597.87915039,1582.67248535,1554.41955566,1609.9798584,1569.35705566,1606.47155762,1578.74462891,1582.9440918,1588.05883789,1599.20153809,1556.91455078,1578.85070801,1606.2364502
1601.34143066,1569.1854248,1575.73095703,1620.58874512,1584.92346191,1609.60510254,1602.97229004,1593.95153809,1606.77087402,1601.65881348,1574.65881348,1593.14794922,1597.82458496,1582.6385498,1553.88830566,1609.86328125,1569.30041504,1606.58081055,1579.38537598,1583.05236816,1588.3503418,1599.7421875,1557.16308594,1578.76318359,1606.24633789
1601.94775391,1569.77734375,1576.74157715,1620.71594238,1584.99291992,1609.65026855,1603.52978516,1594.29760742,1607.00158691,1601.44018555,1575.31811523,1593.48876953,1598.02685547,1583.50842285,1554.42468262,1610.02758789,1569.90771484,1606.82629395,1578.97912598,1583.84802246,1589.13842773,1600.51855469,1556.66357422,1578.9979248,1605.83288574
1602.91845703,1569.37402344,1576.80285645,1621.11828613,1584.76281738,1609.86340332,1603.50463867,1594.16906738,1608.24951172,1601.71374512,1576.16650391,1594.22741699,1598.11352539,1584.59851074,1554.42871094,1610.07299805,1569.97473145,1606.80114746,1578.77380371,1584.63098145,1589.21801758,1600.9621582,1556.42932129,1578.75634766,1606.48706055
1603.2434082,1569.32629395,1576.70031738,1621.18701172,1585.19628906,1610.53771973,1603.61169434,1593.44775391,1608.68725586,1602.47167969,1576.3269043,1594.63537598,1598.19677734,1584.90100098,1554.73974609,1609.94885254,1570.14465332,1605.94970703,1578.51062012,1585.4362793,1589.06738281,1601.39575195,1556.27868652,1578.4987793,1606.73815918
1603.84375,1569.48449707,1576.41271973,1620.76599121,1584.86047363,1610.95666504,1603.5,1593.74865723,1609.40466309,1603.62866211,1576.36401367,1594.91271973,1598.33276367,1584.72351074,1555.26367188,1610.31604004,1570.48327637,1606.17370605,1578.62097168,1586.05749512,1588.9798584,1601.75317383,1556.97363281,1577.85681152,1606.07922363
1604.46337891,1569.7409668,1576.58874512,1621.03857422,1584.85632324,1611.32946777,1603.44140625,1593.56384277,1609.56066895,1603.65393066,1576.41601562,1594.76293945,1598.71350098,1585.46569824,1556.27258301,1611.68225098,1571.05297852,1606.49536133,1579.91149902,1585.92492676,1588.88012695,1602.1986084,1557.31567383,1577.25097656,1607.06689453
1604.63818359,1569.19128418,1576.3314209,1620.89953613,1585.26733398,1610.8380127,1603.99645996,1593.87341309,1609.60339355,1603.92993164,1576.28759766,1595.67932129,1598.95788574,1585.86022949,1556.76855469,1612.46337891,1571.21862793,1607.15625,1580.32775879,1586.24536133,1588.39123535,1602.4732666,1557.19006348,1577.32556152,1607.74304199
1604.85217285,1569.33093262,1576.5333252,1621.68554688,1585.69104004,1610.71618652,1604.82080078,1594.27685547,1609.99316406,1603.29541016,1576.00073242,1595.99401855,1599.17700195,1585.88684082,1556.93103027,1612.8371582,1571.09338379,1607.21142578,1580.79431152,1585.54223633,1588.83081055,1600.86315918,1556.73266602,1578.02929688,1608.25354004
1605.19885254,1568.93078613,1577.09838867,1621.75219727,1585.99719238,1611.14587402,1605.27453613,1594.31335449,1609.92553711,1604.02954102,1575.97814941,1596.67126465,1599.56225586,1585.9901123,1557.08728027,1612.99584961,1571.1315918,1607.43151855,1581.47839355,1586.64746094,1588.36254883,1601.97900391,1556.58532715,1578.74206543,1609.10375977
1605.63012695,1568.7980957,1577.13195801,1621.69934082,1585.95593262,1611.2689209,1605.6796875,1593.92211914,1609.91589355,1604.66589355,1575.97473145,1597.39562988,1600.22338867,1586.25280762,1557.30895996,1612.75744629,1571.66503906,1607.81359863,1581.27929688,1586.55566406,1588.33544922,1601.25170898,1556.00500488,1578.86523438,1609.60009766
1605.73535156,1568.78686523,1576.73132324,1620.52258301,1586.69360352,1611.06677246,1605.83422852,1593.89257812,1610.41955566,1604.98962402,1575.99084473,1596.94909668,1600.03869629,1585.88415527,1557.88830566,1612.66455078,1571.72473145,1607.8137207,1581.4777832,1586.55249023,1588.57385254,1601.21789551,1556.10827637,1579.01416016,1609.19396973
1606.18603516,1568.30786133,1576.96875,1620.73510742,1586.42712402,1611.1574707,1605.20617676,1594.0526123,1610.32971191,1605.28283691,1574.76293945,1596.06286621,1600.77453613,1585.55834961,1558.24023438,1612.2980957,1571.41723633,1607.98815918,1581.6192627,1586.671875,1588.01074219,1601.28991699,1557.22692871,1579.25732422,1609.49084473
1606.24389648,1568.26281738,1577.19030762,1620.63793945,1586.5880127,1610.97607422,1605.4074707,1594.47521973,1610.99755859,1606.11010742,1573.80114746,1596.68273926,1601.11193848,1586.296875,1558.97705078,1612.87695312,1571.36035156,1608.27563477,1581.68127441,1585.89489746,1587.38745117,1601.14013672,1556.90893555,1578.8873291,1609.2208252
1606.61425781,1568.25769043,1577.15100098,1620.91381836,1586.93347168,1611.51330566,1605.51867676,1594.8996582,1611.29382324,1605.39611816,1573.4699707,1597.80822754,1600.78405762,1586.671875,1559.61853027,1612.89501953,1571.17858887,1608.37023926,1581.78771973,1586.5144043,1588.01599121,1601.78637695,1556.9206543,1579.43676758,1609.83435059
1606.85961914,1567.78112793,1577.12280273,1621.65441895,1587.3236084,1611.80749512,1605.77819824,1595.14013672,1611.66455078,1605.28527832,1572.6920166,1597.74328613,1601.28161621,1586.74072266,1559.7010498,1613.25683594,1571.2557373,1608.64208984,1581.34545898,1586.2869873,1588.37451172,1602.20031738,1556.94372559,1579.41308594,1609.9083252
1606.60070801,1568.54956055,1577.86804199,1622.64562988,1587.9128418,1612.01086426,1605.44055176,1595.39355469,1611.95544434,1605.08605957,1572.18444824,1597.71508789,1600.97949219,1587.08410645,1560.0411377,1613.39880371,1570.64672852,1608.68786621,1581.18896484,1586.34130859,1588.14868164,1602.30505371,1557.7689209,1579.58215332,1609.79333496
1606.56323242,1568.8626709,1578.38232422,1622.60571289,1587.95788574,1612.42810059,1605.67163086,1595.76013184,1611.72900391,1604.83825684,1572.2154541,1597.58581543,1601.19641113,1586.53967285,1560.20593262,1613.63366699,1570.51733398,1608.59509277,1581.33886719,1585.69506836,1587.99475098,1602.44750977,1558.08776855,1579.92626953,1609.55603027
1607.09069824,1569.25024414,1578.38586426,1623.21728516,1588.02832031,1612.51806641,1605.57531738,1595.83007812,1611.54394531,1604.83203125,1571.79125977,1597.3737793,1601.22583008,1586.44287109,1560.61474609,1613.88769531,1570.44287109,1608.81726074,1580.9630127,1585.86682129,1588.43945312,1602.76245117,1558.35144043,1579.8918457,1609.80371094
1606.98071289,1569.37268066,1578.44885254,1623.65222168,1586.91992188,1612.99499512,1605.5814209,1595.59680176,1611.77233887,1605.44177246,1570.92736816,1597.47338867,1601.13146973,1586.91357422,1561.00610352,1613.93310547,1569.9140625,1609.29272461,1580.77929688,1586.92211914,1589.09082031,1602.95422363,1557.9720459,1580.00231934,1610.35437012
1606.94702148,1569.23522949,1578.87927246,1623.84814453,1587.60083008,1613.11413574,1605.4954834,1594.98571777,1612.03381348,1605.32922363,1571.29614258,1597.50976562,1601.05041504,1586.70275879,1560.93237305,1614.62854004,1570.30566406,1608.88952637,1580.52416992,1587.41796875,1589.59265137,1603.50048828,1558.03442383,1580.46643066,1610.96459961
1606.85021973,1569.11132812,1578.47607422,1624.52746582,1587.51977539,1613.56506348,1606.04211426,1594.82519531,1611.61071777,1605.24572754,1571.44091797,1597.57629395,1601.20239258,1587.19433594,1560.11315918,1614.47460938,1570.44238281,1609.41748047,1580.74633789,1587.51660156,1589.62963867,1603.37780762,1558.1451416,1580.83935547,1610.82958984
1606.58459473,1569.08288574,1577.52648926,1624.97558594,1587.30126953,1613.08129883,1606.39331055,1595.1192627,1611.22839355,1605.29309082,1571.56335449,1597.99658203,1601.88037109,1587.02587891,1560.33984375,1614.69787598,1570.64819336,1609.78588867,1580.66674805,1587.52941895,1589.35473633,1603.24121094,1558.49694824,1580.94128418,1610.8104248
1606.91662598,1569.43811035,1577.19091797,1625.26025391,1587.74182129,1613.4185791,1606.96179199,1595.62524414,1611.43188477,1605.01403809,1571.63867188,1598.15209961,1601.81884766,1587.18359375,1560.23339844,1614.54614258,1570.68786621,1609.98193359,1580.55383301,1587.2800293,1589.27246094,1603.3458252,1558.60131836,1581.37988281,1611.30126953
1606.93566895,1570.46289062,1577.26672363,1625.70605469,1587.97937012,1613.26147461,1607.23217773,1595.92578125,1611.44897461,1605.11743164,1571.2064209,1598.38574219,1602.02954102,1587.80578613,1559.88867188,1613.74157715,1570.74523926,1610.13696289,1580.3001709,1587.48852539,1589.47570801,1603.30505371,1558.51098633,1581.63415527,1611.49108887
1606.81738281,1570.67956543,1576.84545898,1625.78771973,1587.43652344,1613.64257812,1607.98620605,1596.39709473,1611.63452148,1605.32666016,1570.75463867,1598.1463623,1601.68725586,1587.6361084,1559.44519043,1613.73876953,1571.55249023,1610.06860352,1579.92687988,1587.72607422,1589.2064209,1603.72314453,1559.38366699,1581.56726074,1612.24206543
1606.90722656,1570.35705566,1576.57299805,1625.68603516,1587.48449707,1613.49450684,1607.81164551,1597.16381836,1611.54797363,1604.73840332,1570.09741211,1597.71923828,1601.19812012,1586.90649414,1560.11499023,1614.5345459,1571.73913574,1610.1307373,1579.81262207,1587.9317627,1589.77404785,1604.01171875,1559.54980469,1582.33520508,1611.7019043
1606.93725586,1569.49621582,1576.70861816,1625.58618164,1587.98352051,1613.72424316,1607.84008789,1597.31628418,1611.83557129,1604.89367676,1570.71252441,1597.52514648,1601.31860352,1586.80102539,1559.89416504,1614.80615234,1571.48327637,1610.38903809,1580.72485352,1587.97937012,1589.83349609,1604.3338623,1558.96374512,1582.05151367,1612.21496582
1606.95153809,1569.9329834,1577.28820801,1626.28564453,1588.75390625,1613.68579102,1607.81933594,1597.79504395,1611.88183594,1603.89331055,1571.28320312,1598.38757324,1601.29748535,1586.75341797,1558.93005371,1614.96362305,1571.56994629,1609.80712891,1580.99731445,1588.25952148,1589.9395752,1604.33093262,1558.95239258,1582.57324219,1611.96289062
1607.07177734,1570.27648926,1577.52709961,1626.1159668,1587.71972656,1613.30175781,1607.56103516,1597.3894043,1612.78051758,1603.12634277,1571.73022461,1599.0612793,1601.12341309,1586.34484863,1559.17907715,1615.28015137,1572.0333252,1609.45678711,1580.77331543,1589.01831055,1590.29016113,1603.99206543,1558.67712402,1582.22644043,1611.8470459
1607.65112305,1570.21240234,1578.13195801,1626.95397949,1588.35461426,1613.00805664,1607.6673584,1597.17358398,1612.17114258,1603.07653809,1572.27380371,1599.4519043,1600.89013672,1586.13879395,1558.73193359,1615.3404541,1571.61755371,1610.06005859,1581.11865234,1589.44885254,1590.62524414,1603.90441895,1558.90844727,1581.31726074,1611.59680176
1607.50622559,1570.11291504,1576.70874023,1627.25708008,1588.1217041,1612.93164062,1607.80639648,1597.25256348,1612.41870117,1603.61169434,1572.73535156,1599.86486816,1601.57592773,1585.86218262,1557.9317627,1615.67480469,1570.83081055,1610.10180664,1581.34423828,1589.86047363,1591.18774414,1603.92724609,1558.74987793,1581.39978027,1611.56225586
1607.42248535,1570.46472168,1576.99316406,1628.21057129,1587.74084473,1612.97021484,1608.12573242,1597.78857422,1612.73474121,1603.46142578,1572.64562988,1600.39001465,1601.7947998,1585.38867188,1556.81335449,1615.84765625,1570.4666748,1609.82446289,1581.2479248,1589.67370605,1590.42321777,1603.55065918,1559.08837891,1581.47143555,1611.16760254
1607.46765137,1570.04370117,1577.82250977,1628.34130859,1588.27954102,1613.23376465,1608.66760254,1597.94665527,1613.08886719,1603.82678223,1572.34423828,1600.79064941,1601.38769531,1585.70910645,1556.94030762,1615.53039551,1569.98999023,1609.38684082,1580.76086426,1590.35400391,1590.60009766,1604.11499023,1559.04272461,1581.31884766,1610.9954834
1607.19226074,1570.03515625,1578.27050781,1628.16552734,1588.4119873,1613.56396484,1609.01843262,1598.01794434,1613.28393555,1604.35107422,1572.56274414,1601.15234375,1601.5201416,1585.45288086,1556.79370117,1616.2121582,1569.52392578,1609.21704102,1580.32849121,1590.63647461,1590.77258301,1604.35583496,1558.47021484,1580.98400879,1611.86889648
1607.44433594,1569.77197266,1578.58007812,1627.65393066,1588.02526855,1613.31201172,1609.26977539,1598.76013184,1613.01489258,1605.22949219,1572.83105469,1600.97058105,1601.39282227,1585.38366699,1557.36938477,1616.61340332,1569.20654297,1609.23486328,1579.79602051,1590.46826172,1590.26464844,1604.59643555,1558.31237793,1580.61462402,1611.83911133
1607.40563965,1570.01025391,1579.00341797,1627.65319824,1587.71289062,1613.12304688,1608.75646973,1599.10095215,1613.4666748,1605.67736816,1572.87768555,1600.64050293,1600.99145508,1585.35339355,1557.80493164,1616.70910645,1569.6015625,1608.8449707,1579.69970703,1591.05761719,1589.56323242,1605.23950195,1558.04492188,1580.46838379,1611.38635254
1607.04370117,1570.34204102,1579.27941895,1627.49658203,1587.85400391,1613.54345703,1608.37426758,1599.22753906,1613.84729004,1606.26123047,1572.75317383,1600.20617676,1601.40722656,1586.11120605,1557.72070312,1617.08215332,1569.38037109,1609.49182129,1579.61816406,1591.34716797,1589.65002441,1604.22814941,1558.00549316,1580.53491211,1610.67419434
1607.47473145,1570.76538086,1579.35205078,1627.39819336,1587.9753418,1613.5838623,1608.20581055,1598.8416748,1614.14294434,1606.12243652,1573.28735352,1600.40124512,1602.55737305,1585.88378906,1557.34643555,1617.31115723,1568.83703613,1609.71801758,1579.2364502,1591.50585938,1588.47839355,1604.3371582,1557.76013184,1581.13769531,1610.86901855
1607.74206543,1570.10107422,1579.09155273,1627.59118652,1588.86767578,1612.98779297,1608.10559082,1598.53747559,1613.68359375,1606.44177246,1573.60864258,1600.95080566,1603.07421875,1585.12719727,1556.45092773,1617.45605469,1569.08398438,1609.46447754,1579.12219238,1591.49279785,1588.48522949,1604.92626953,1557.5222168,1581.30578613,1611.01306152
1608.34545898,1570.20178223,1579.45507812,1627.78845215,1589.54736328,1612.80554199,1608.24682617,1598.27526855,1614.01867676,1606.83178711,1573.3248291,1601.01525879,1602.80480957,1585.88696289,1555.45483398,1617.62036133,1568.85974121,1609.52062988,1579.07397461,1591.59753418,1588.8614502,1603.88623047,1557.98913574,1581.60266113,1611.49243164
1608.41711426,1570.47521973,1579.03625488,1627.38220215,1589.86206055,1612.53393555,1608.74694824,1598.27307129,1614.83398438,1606.57116699,1572.93029785,1601.1282959,1603.10302734,1585.67321777,1556.04174805,1617.73034668,1568.93115234,1609.7208252,1578.96655273,1591.86730957,1588.33984375,1604.41381836,1558.11877441,1582.30236816,1611.24438477
1609.1003418,1570.35424805,1579.11328125,1627.67028809,1589.91418457,1612.28051758,1608.84887695,1598.2442627,1614.50610352,1606.34973145,1572.95837402,1600.39428711,1602.94958496,1586.33190918,1556.73242188,1617.38879395,1569.17089844,1609.5111084,1579.1394043,1591.9251709,1588.51098633,1604.82397461,1557.6628418,1582.70898438,1611.28723145
1609.45788574,1570.57678223,1578.66479492,1627.48901367,1590.21203613,1613.08007812,1608.56872559,1597.85791016,1615.13928223,1605.47521973,1573.54003906,1600.09533691,1602.76867676,1586.62194824,1557.10461426,1616.88195801,1568.70959473,1609.42993164,1578.31274414,1591.89575195,1588.6640625,1605.6373291,1557.61791992,1582.92333984,1611.32897949
1609.87414551,1570.27392578,1577.85229492,1627.9888916,1590.26013184,1612.93969727,1608.4453125,1598.04785156,1616.17944336,1606.34741211,1573.18432617,1600.19494629,1602.72241211,1587.74230957,1556.54260254,1617.36804199,1568.68530273,1609.13952637,1578.65185547,1591.58789062,1588.30859375,1605.60180664,1557.69213867,1583.46594238,1610.91564941
1609.72351074,1569.63330078,1578.20373535,1628.31542969,1590.11962891,1613.29443359,1607.76696777,1598.32226562,1616.37927246,1605.36889648,1573.05627441,1600.66040039,1602.78967285,1588.13244629,1556.42260742,1617.89501953,1568.65808105,1609.3001709,1578.89831543,1591.51367188,1588.54980469,1605.73950195,1557.97143555,1583.73144531,1611.00805664
1609.80126953,1569.32446289,1577.75085449,1628.54907227,1589.9263916,1613.32995605,1607.23962402,1598.42150879,1616.04296875,1605.40405273,1573.56164551,1601.12182617,1602.42346191,1588.49914551,1557.15710449,1618.71472168,1569.05847168,1610.02026367,1579.40380859,1591.64343262,1588.38232422,1606.20373535,1557.87719727,1584.34472656,1610.62817383
1609.79589844,1569.99768066,1577.48071289,1628.80334473,1590.12536621,1613.37609863,1607.51904297,1598.22595215,1615.89074707,1605.27185059,1573.81066895,1601.51049805,1602.85644531,1588.56591797,1556.97924805,1618.9855957,1569.0880127,1609.38781738,1579.79821777,1591.2175293,1588.6706543,1606.70800781,1557.515625,1584.04150391,1610.90856934
1610.69018555,1570.10803223,1578.19970703,1628.94335938,1589.80444336,1613.25769043,1608.75671387,1598.49389648,1615.97155762,1605.51550293,1574.12255859,1602.61730957,1602.82836914,1588.93798828,1557.05090332,1618.89550781,1568.8223877,1608.6171875,1580.34631348,1591.39892578,1588.71679688,1607.31750488,1556.84057617,1583.97351074,1611.43334961
1611.56311035,1570.43054199,1578.26293945,1628.55419922,1589.83520508,1613.60693359,1608.63867188,1598.76159668,1615.93029785,1606.09057617,1574.3137207,1602.98962402,1603.16357422,1588.39685059,1557.1505127,1619.04016113,1568.21630859,1607.98535156,1580.77160645,1591.23095703,1588.13903809,1607.23205566,1557.16210938,1583.84887695,1611.73205566
1612.24780273,1569.85083008,1578.57177734,1629.39941406,1589.86401367,1612.96496582,1608.9720459,1598.67150879,1615.68664551,1606.21862793,1574.09350586,1602.58947754,1603.16247559,1588.58520508,1557.06359863,1618.07702637,1568.16662598,1607.20581055,1580.50292969,1590.84484863,1588.12731934,1607.49963379,1556.98730469,1584.2623291,1611.62390137
1612.37609863,1569.82751465,1578.60131836,1629.70422363,1590.4263916,1612.66015625,1609.2109375,1598.36755371,1615.32666016,1606.10742188,1574.08410645,1602.81933594,1603.33764648,1588.12023926,1557.57299805,1617.66894531,1568.07800293,1607.8046875,1580.38989258,1590.86560059,1587.66223145,1607.79211426,1556.60534668,1585.01489258,1611.91784668
1612.37548828,1569.65393066,1577.93554688,1629.51159668,1590.19018555,1612.48388672,1610.12207031,1598.10925293,1614.8215332,1606.23498535,1574.69799805,1603.14074707,1603.22595215,1588.59472656,1558.05688477,1617.99853516,1567.73571777,1608.01916504,1580.07653809,1590.75671387,1587.06408691,1608.25732422,1556.5,1585.41271973,1612.23413086
1611.98522949,1569.45507812,1577.64697266,1629.01281738,1590.45507812,1612.50769043,1610.47106934,1597.82702637,1614.45141602,1605.98193359,1574.1427002,1602.9185791,1603.05444336,1588.61706543,1557.64172363,1617.5345459,1567.93664551,1607.98083496,1579.54138184,1590.59118652,1586.18688965,1608.36877441,1556.03125,1585.57250977,1612.10461426
1612.01367188,1569.29211426,1577.37487793,1628.94445801,1590.83459473,1612.86828613,1610.60827637,1597.55871582,1613.71276855,1605.28088379,1574.19592285,1602.20617676,1603.29626465,1589.41662598,1556.56884766,1617.30700684,1568.29858398,1608.19104004,1579.98901367,1590.65100098,1586.34533691,1608.52539062,1556.25817871,1585.41271973,1612.25061035
1612.44360352,1569.41003418,1578.48046875,1629.81018066,1590.92675781,1613.41943359,1610.55859375,1597.59606934,1613.26281738,1605.89355469,1573.88269043,1602.33911133,1603.19177246,1588.98962402,1556.2479248,1617.24365234,1568.82263184,1607.89672852,1580.24804688,1590.32653809,1586.75878906,1608.04125977,1556.47155762,1585.90087891,1611.95178223
1612.16943359,1569.38342285,1579.0177002,1629.23937988,1591.15234375,1613.23583984,1610.99926758,1598.2121582,1613.65356445,1606.3079834,1573.48486328,1601.96716309,1603.43103027,1588.93261719,1556.19360352,1617.98132324,1568.89160156,1607.79980469,1579.96130371,1590.05773926,1586.55554199,1606.46386719,1556.19787598,1585.80615234,1611.90185547
1612.07531738,1568.71899414,1579.07592773,1630.57165527,1591.5189209,1613.10437012,1611.05493164,1599.39196777,1613.52783203,1607.0255127,1574.1204834,1602.30725098,1603.51135254,1589.00158691,1556.36340332,1618.10583496,1569.34533691,1607.86450195,1579.87084961,1589.39611816,1586.54138184,1606.3079834,1556.40380859,1585.76379395,1611.54492188
1612.37304688,1568.23095703,1578.38256836,1630.42907715,1591.40942383,1613.56689453,1611.42797852,1600.1583252,1613.38830566,1607.89501953,1574.07250977,1602.45593262,1603.43347168,1588.91870117,1557.23400879,1618.91564941,1569.44970703,1608.35510254,1579.65771484,1589.09558105,1586.85058594,1606.359375,1556.54260254,1585.66125488,1611.62536621
1611.86022949,1568.81945801,1579.46337891,1630.06591797,1591.2545166,1613.28210449,1611.60693359,1600.51306152,1612.99072266,1608.08959961,1574.38574219,1602.27770996,1602.96472168,1588.77893066,1557.64477539,1618.72424316,1569.53869629,1608.4675293,1578.41418457,1589.66882324,1586.81628418,1606.07250977,1556.52941895,1585.56848145,1611.64074707
1611.8248291,1569.0222168,1580.0246582,1630.0534668,1591.82006836,1613.19873047,1611.16833496,1600.5411377,1612.70361328,1608.01342773,1574.2635498,1602.94995117,1603.08959961,1588.42565918,1557.49194336,1618.4095459,1569.86376953,1608.95812988,1578.96838379,1589.17651367,1586.96496582,1605.65332031,1556.75305176,1585.50537109,1611.75891113
1612.17919922,1569.63464355,1580.12866211,1630.12121582,1591.80114746,1613.56982422,1611.18286133,1600.84716797,1613.07556152,1608.58044434,1574.32946777,1603.84765625,1602.97717285,1587.58203125,1557.42980957,1618.86169434,1569.79309082,1609.49963379,1578.56091309,1588.70019531,1586.97558594,1606.00085449,1556.79125977,1585.77685547,1611.88513184
1612.0838623,1569.45239258,1580.23095703,1630.22375488,1591.76245117,1613.89477539,1610.93762207,1601.23742676,1613.41809082,1608.34338379,1574.52612305,1603.9798584,1602.77868652,1587.8503418,1557.16357422,1618.21948242,1569.90063477,1609.71044922,1578.546875,1589.2467041,1587.01416016,1606.89111328,1557.06530762,1585.44421387,1611.7713623
1612.31420898,1569.20532227,1580.25012207,1630.3170166,1591.75,1613.89562988,1611.45153809,1601.46118164,1613.30554199,1608.94226074,1574.64709473,1604.01843262,1602.39978027,1588.44873047,1557.38452148,1618.51428223,1570.24609375,1609.90222168,1578.5213623,1589.31933594,1586.80249023,1606.6385498,1557.30883789,1586.02038574,1611.76342773
1612.72387695,1569.34802246,1580.88879395,1631.05041504,1591.68457031,1613.85473633,1610.45581055,1601.29052734,1613.25671387,1608.8137207,1574.46936035,1603.85388184,1602.8347168,1588.44909668,1557.68762207,1618.53552246,1569.51831055,1610.18310547,1577.70129395,1589.48962402,1587.35314941,1606.76647949,1556.74719238,1586.01379395,1611.57348633
