xovga,xovgb,xovgc,xovgd,xovge,xovgf,xovgg,xovgh,xovgi,xovgj,xovgk,xovgl,xovgm,xovgn,xovgo,xovgp,xovgq,xovgr,xovgs,xovgt,xovgu,xovgv,xovgw,xovgx,xovgy
1005.13165283,967.87097168,979.435913086,974.983703613,991.221374512,972.936096191,968.145202637,988.659667969,972.142944336,985.185668945,980.163330078,987.270629883,970.604919434,984.07208252,970.727355957,982.496582031,973.539855957,980.610107422,975.128417969,988.371643066,975.734680176,979.532226562,966.566040039,980.532775879,976.654846191
1005.80090332,968.547607422,978.458557129,976.83203125,990.923706055,973.597473145,967.092712402,988.961730957,972.488952637,985.868469238,981.043334961,987.968933105,971.820922852,985.532897949,969.955383301,982.184204102,973.346862793,982.423461914,975.701538086,988.850158691,975.711242676,980.007751465,964.734558105,978.59197998,976.466125488
1006.34844971,969.737121582,979.674499512,977.830078125,991.847045898,973.571777344,967.832336426,988.617004395,971.942321777,987.678161621,982.851379395,988.348449707,973.320556641,985.215332031,969.66204834,982.141967773,972.406433105,982.727233887,975.197998047,988.048828125,976.310974121,981.489990234,965.131530762,979.598632812,975.899902344
1006.8583374,969.408996582,977.973632812,978.026367188,992.550415039,972.032714844,968.16796875,989.945678711,972.639099121,988.61541748,982.963317871,989.542175293,973.994995117,984.836914062,969.36895752,983.599914551,972.783935547,984.041259766,974.347229004,988.270385742,975.490539551,982.631835938,965.670227051,981.046936035,975.203735352
1006.35693359,970.933776855,979.155395508,979.944396973,993.024780273,972.881103516,968.980957031,989.165161133,973.870361328,988.831604004,982.758178711,989.56463623,975.397644043,985.641723633,968.441345215,983.638427734,972.988830566,984.965515137,975.342346191,990.206359863,976.575439453,983.15411377,964.696777344,982.288757324,975.682434082
1006.78033447,972.382080078,979.750244141,981.510681152,993.06237793,973.465942383,968.793273926,989.779968262,975.301635742,989.068969727,981.769897461,988.318359375,976.720092773,984.769104004,969.490112305,982.279602051,973.610046387,986.520019531,974.129150391,989.121582031,974.520874023,982.398864746,964.012878418,983.740600586,975.571166992
1007.13977051,973.083496094,979.77746582,983.580993652,993.444274902,972.614440918,970.530700684,987.738952637,974.227050781,990.631591797,981.033813477,987.099609375,976.736083984,984.595581055,969.248901367,981.826965332,970.69329834,988.964416504,974.085449219,989.431274414,973.226074219,983.690063477,961.929626465,983.812561035,975.110961914
1007.72601318,972.322814941,980.050720215,983.534973145,993.693603516,972.69519043,972.511108398,989.76361084,972.873352051,990.591186523,981.148498535,986.408325195,978.197387695,986.690246582,969.078308105,983.653869629,971.633361816,989.828918457,972.6015625,991.105529785,974.627685547,985.055114746,963.202331543,985.282043457,976.413024902
1007.90032959,972.094543457,980.36138916,982.519775391,993.270263672,973.731384277,972.005249023,991.084350586,971.526916504,990.389709473,980.840270996,986.606872559,977.837036133,987.318725586,968.276428223,981.900756836,973.155090332,989.922912598,973.703369141,991.305603027,973.563720703,985.653320312,963.880126953,985.114807129,977.665161133
1008.10583496,972.764526367,981.116699219,983.775634766,994.249694824,973.636291504,971.683105469,990.56817627,970.514160156,990.776916504,980.304443359,987.291931152,976.221740723,988.374023438,968.006469727,981.964294434,972.542541504,989.650939941,972.17376709,992.045898438,974.27911377,985.74395752,962.360534668,984.309997559,978.958679199
1007.94256592,972.941589355,980.892333984,984.34362793,995.41418457,972.832275391,972.288146973,991.405883789,971.546630859,990.175048828,981.673217773,988.284912109,976.275878906,988.728881836,968.855102539,981.914306641,972.933349609,988.786804199,971.5625,992.007019043,974.916564941,985.848815918,961.657836914,985.439086914,979.107116699
1009.27453613,972.924804688,979.92388916,983.705200195,994.924499512,972.600463867,973.225708008,990.015808105,973.521850586,989.397949219,982.925231934,989.499023438,977.153808594,990.327514648,966.248901367,982.514892578,973.42388916,988.600524902,970.685668945,992.052612305,974.659240723,985.941650391,962.195007324,984.633056641,980.814941406
1010.95715332,972.00994873,980.207946777,982.796691895,996.444519043,972.373596191,974.832092285,990.604553223,974.17401123,990.338867188,983.11315918,989.209533691,975.610839844,990.14263916,964.295166016,983.284545898,974.144226074,988.785522461,970.774841309,993.178894043,976.38104248,987.217956543,962.104919434,986.452514648,978.131469727
1011.71990967,971.832458496,980.620788574,981.927429199,996.922424316,973.404907227,975.084350586,990.907470703,974.050598145,989.714538574,982.605834961,989.74420166,976.082519531,990.81829834,964.601196289,984.516723633,974.811828613,989.973754883,970.546813965,993.04083252,977.310791016,987.891296387,961.168518066,986.983581543,977.982727051
1012.74255371,972.206604004,980.854187012,983.018249512,999.202453613,970.806213379,974.825744629,990.116760254,975.127929688,988.958374023,982.900085449,989.031494141,975.530029297,990.212585449,963.832885742,986.666320801,974.977172852,989.644592285,972.807922363,995.096984863,978.674133301,987.928466797,961.832885742,986.172180176,977.829345703
1013.82147217,972.944091797,981.01739502,981.511108398,999.410827637,971.590820312,975.139587402,989.502258301,976.396606445,987.935180664,983.086791992,989.375732422,974.015563965,991.474182129,963.852050781,987.153015137,974.73449707,990.21484375,973.693054199,994.202148438,978.630615234,988.199401855,961.955749512,985.623046875,979.390686035
1014.62731934,972.652404785,980.393432617,981.987792969,1000.25750732,971.812255859,974.102478027,989.102233887,976.386962891,987.076416016,983.422973633,990.057556152,973.656860352,994.179443359,964.031066895,988.239013672,973.995910645,990.73034668,975.365783691,994.383239746,977.895568848,988.888061523,961.556518555,986.411437988,978.850219727
1014.90124512,973.020996094,982.005493164,983.571228027,999.401000977,971.231445312,973.983947754,989.310180664,976.729309082,985.427856445,982.638305664,990.210449219,973.672119141,992.522949219,964.495849609,988.730041504,974.012268066,989.004394531,976.097839355,993.817626953,978.084777832,989.383605957,961.541992188,986.875244141,981.501525879
1015.96612549,973.633850098,982.405578613,982.312744141,1000.20629883,972.137573242,974.100402832,989.415100098,978.341186523,988.574829102,980.991271973,991.397216797,973.233337402,992.702087402,963.125244141,989.141540527,974.811706543,987.793701172,976.431396484,993.231872559,978.612731934,989.855712891,961.257019043,986.020019531,982.82598877
1015.74084473,973.782287598,983.143005371,982.264099121,1001.23394775,973.902160645,976.476013184,991.127380371,979.349121094,988.646850586,981.545410156,992.524597168,973.715332031,993.17199707,962.910949707,989.988891602,974.772033691,986.79699707,976.702819824,993.781738281,978.213623047,990.794067383,961.298828125,984.64050293,983.936767578
1014.54760742,973.07635498,983.163757324,982.699829102,999.192932129,973.321655273,976.547790527,992.872131348,979.601013184,987.502746582,981.458557129,994.080322266,972.753662109,993.943115234,962.944885254,988.802307129,974.346801758,986.263061523,979.381103516,993.96484375,977.732971191,991.284912109,961.899597168,984.90637207,984.581115723
1014.98602295,972.33416748,984.239624023,981.987182617,999.816711426,973.626708984,976.363952637,994.165893555,980.579956055,987.56451416,981.128479004,995.556762695,973.173339844,993.726501465,964.481201172,988.956481934,974.231567383,985.507263184,978.38482666,995.312866211,978.469665527,991.790283203,962.060058594,985.821533203,984.873474121
1016.04742432,969.58984375,985.315856934,981.2109375,1001.39929199,973.897399902,976.705932617,995.474182129,981.999084473,987.239685059,982.551086426,995.32421875,973.764648438,993.234375,964.913696289,989.321655273,974.460021973,985.768127441,979.863647461,995.856811523,979.902282715,990.458984375,962.652526855,986.752990723,986.783569336
1017.33312988,969.472290039,984.974914551,981.477478027,1002.82019043,974.522155762,978.043762207,995.702148438,980.956848145,987.52911377,983.096130371,996.008117676,973.163879395,994.920227051,966.548217773,989.692871094,973.192077637,985.222839355,981.071533203,995.845947266,980.140380859,987.704345703,963.47253418,986.4765625,987.442687988
1018.14526367,970.25592041,985.606811523,981.316345215,1003.61181641,973.019165039,977.434448242,994.6640625,980.91027832,987.36541748,984.491333008,996.343444824,973.743041992,997.01184082,967.608459473,990.361572266,974.176879883,986.395935059,980.115661621,995.16973877,981.562866211,985.95501709,963.485046387,987.575195312,987.721740723
1018.05096436,970.586730957,984.495910645,982.175354004,1003.51940918,974.126403809,976.829772949,994.688537598,981.391845703,986.713989258,986.548217773,996.498352051,972.494995117,998.083557129,968.730651855,990.474975586,973.398620605,987.170776367,981.126281738,995.717834473,982.191345215,986.776062012,963.777770996,989.351867676,988.119567871
1019.67443848,969.746154785,985.320556641,983.656860352,1002.40393066,974.967224121,975.390075684,993.903564453,981.78137207,987.253356934,986.155273438,996.693786621,972.967224121,998.134521484,968.767456055,991.061523438,973.178527832,986.587341309,981.910949707,996.915466309,982.919677734,986.009033203,963.540771484,990.24206543,988.771118164
1019.53674316,968.398620605,985.895324707,985.375366211,1001.70501709,974.922119141,975.534912109,995.567993164,981.907348633,987.59777832,985.946044922,997.145446777,973.75769043,998.897216797,968.21661377,989.257751465,972.802978516,986.918212891,982.634094238,999.477905273,983.928283691,985.168823242,962.673339844,991.418762207,988.829406738
1019.99584961,969.959777832,986.172058105,985.796020508,1001.6852417,974.941040039,975.611938477,997.393737793,982.628234863,987.551452637,988.138977051,996.410888672,973.65814209,1000.35931396,968.492736816,989.335571289,971.870239258,985.634277344,983.663208008,1000.91259766,982.871276855,986.211914062,962.195556641,992.168029785,988.495544434
1021.77709961,969.253601074,986.191223145,984.567199707,1001.34759521,974.778381348,976.234985352,998.754333496,982.024658203,987.568115234,987.922546387,995.816040039,972.796569824,999.470214844,968.039672852,989.573913574,971.15814209,986.33795166,984.242797852,1001.72491455,983.557373047,986.367858887,962.673706055,992.43157959,988.502258301
1021.44732666,970.769470215,986.017089844,984.402526855,1003.14245605,974.64239502,977.062255859,998.143432617,980.636413574,988.124145508,987.348327637,997.64251709,973.194580078,999.993041992,967.351074219,990.362304688,971.273132324,986.646972656,982.649536133,1000.28704834,983.745117188,987.389221191,963.485839844,992.523132324,989.38848877
1021.62854004,972.002197266,986.700683594,983.815979004,1004.76733398,975.333740234,976.800170898,999.522155762,978.829711914,990.040039062,989.116516113,997.398864746,972.177612305,999.429382324,969.25378418,991.46661377,971.604919434,987.679382324,983.928161621,999.426574707,983.373779297,988.00012207,962.991821289,992.734069824,989.380981445
1024.71716309,971.838439941,987.158203125,982.796264648,1005.57702637,977.070251465,977.761657715,999.431152344,979.237060547,989.69744873,988.629882812,999.113891602,971.115966797,999.041320801,970.460571289,992.029052734,970.78717041,987.569885254,984.30871582,1001.06225586,983.614135742,987.574279785,963.011291504,993.627380371,989.998657227
1027.32324219,971.457885742,986.908874512,982.400085449,1006.13183594,976.788513184,978.687744141,999.073547363,979.579528809,989.721374512,987.870849609,998.791442871,971.109558105,999.138977051,971.577758789,993.149475098,973.635437012,987.127990723,984.550415039,1001.28778076,982.858703613,988.016418457,962.833984375,995.159240723,990.312194824
1025.53417969,971.507446289,986.071655273,984.172912598,1004.82507324,976.89440918,980.190124512,1001.09405518,978.93572998,990.261474609,988.428894043,998.450256348,970.904846191,997.58581543,971.045166016,992.424865723,974.329711914,988.205444336,985.55078125,1001.85656738,981.612243652,986.656005859,964.190612793,996.183654785,990.955993652
1025.48254395,970.90838623,986.306518555,984.886779785,1006.1809082,977.308044434,980.252929688,1000.21942139,978.512573242,991.31451416,988.93157959,999.390869141,972.155334473,998.225280762,970.7109375,992.846801758,975.333862305,987.750610352,984.18371582,1002.32116699,983.241271973,986.658752441,963.62512207,996.967346191,991.887329102
1027.75732422,972.188232422,986.970947266,985.680908203,1005.796875,977.633605957,980.720825195,1000.53546143,978.947937012,991.372131348,989.220397949,1000.09020996,973.170349121,999.670288086,969.3984375,994.004638672,975.893249512,987.359985352,982.930419922,1002.95526123,984.045898438,987.204589844,962.832885742,996.255371094,991.680236816
1027.47277832,971.656921387,986.906555176,986.137451172,1004.73010254,977.806396484,979.149963379,1001.33685303,980.012207031,990.414855957,990.380126953,999.716125488,973.493347168,998.469604492,968.754394531,994.037780762,975.768249512,986.645996094,982.996032715,1002.93658447,984.125183105,987.935546875,963.085205078,997.247192383,992.557312012
1027.78894043,971.364501953,986.797607422,986.431945801,1005.83453369,978.395019531,980.634643555,1001.88549805,980.351867676,991.078369141,992.093933105,999.126342773,973.589477539,999.471984863,968.182556152,993.817260742,976.973876953,988.625488281,983.58782959,1003.38751221,982.867431641,986.232421875,962.868408203,997.722167969,993.366455078
1028.72802734,972.209228516,987.492797852,985.816467285,1007.52996826,976.872009277,978.457336426,1000.90264893,980.464782715,992.259643555,993.126831055,998.353881836,973.182250977,1000.24493408,967.73248291,994.544677734,977.130004883,988.891174316,983.985534668,1003.46398926,983.646728516,987.292480469,963.655944824,997.215759277,994.330383301
1028.07653809,972.262634277,987.112426758,983.326904297,1005.93896484,978.203186035,977.36529541,1001.30163574,981.116149902,991.589660645,992.465026855,997.199951172,972.82220459,1001.47174072,968.183044434,994.29864502,977.262390137,988.674133301,983.840515137,1005.0291748,983.555114746,985.98840332,964.593139648,995.707458496,994.16229248
1028.15771484,972.88684082,987.03137207,982.666137695,1007.36938477,979.261047363,977.286193848,1001.69842529,982.069885254,992.212646484,994.475097656,998.047119141,971.262451172,1002.28710938,969.901000977,994.734741211,977.116027832,989.614807129,983.606079102,1006.81048584,983.993713379,987.799194336,966.211547852,995.413696289,993.396362305
1028.97290039,973.051147461,986.531738281,981.425720215,1007.80627441,981.334777832,975.91809082,1003.74017334,984.11517334,991.952148438,995.018249512,997.852539062,970.721740723,1003.29272461,971.895385742,994.721679688,977.616638184,990.176025391,983.532226562,1006.54492188,983.733947754,988.365356445,967.564941406,996.275024414,993.394775391
1027.82006836,972.696777344,988.227661133,980.670776367,1008.003479,981.932617188,976.648376465,1005.19555664,984.356140137,993.766906738,995.520202637,999.082458496,971.342163086,1002.56048584,971.916625977,994.012939453,977.412597656,990.922363281,982.523254395,1006.48706055,983.43359375,988.926696777,967.055419922,997.348815918,993.629760742
1028.96655273,972.286987305,987.943786621,982.029968262,1009.34588623,982.415710449,977.212402344,1005.3638916,984.305297852,993.226501465,996.113342285,1000.30065918,971.786987305,1003.43652344,972.551269531,993.058227539,976.945373535,988.546386719,983.163024902,1008.20007324,983.045715332,989.129150391,967.879150391,997.900268555,992.539306641
1030.82836914,972.8828125,988.764465332,982.82019043,1010.22937012,983.426452637,976.532531738,1004.61437988,985.089477539,994.390686035,993.118896484,1001.31811523,971.851318359,1004.57965088,973.411437988,994.391113281,977.479431152,988.414672852,984.550170898,1009.10748291,983.81842041,987.635070801,968.265869141,998.652954102,991.714294434
1031.62207031,972.993469238,989.51550293,983.143981934,1011.37402344,983.129394531,976.463378906,1005.515625,985.803039551,992.812988281,994.92565918,1000.8114624,972.75378418,1005.96734619,973.843383789,995.108093262,977.682556152,990.092346191,983.700134277,1009.21893311,984.272705078,988.67590332,968.036743164,999.660400391,991.203063965
1031.87121582,973.585571289,990.322509766,981.378112793,1011.53674316,983.236083984,976.296630859,1005.43463135,984.843811035,994.224853516,995.386535645,1001.5133667,973.314453125,1006.26037598,974.497497559,995.54510498,978.434814453,990.762084961,983.70690918,1009.46398926,984.428527832,988.424255371,968.050537109,1000.1206665,991.655090332
1029.47497559,973.721618652,991.01184082,982.289672852,1010.68078613,984.121948242,975.470336914,1005.96929932,985.200500488,994.630126953,995.680053711,1001.5078125,972.980834961,1006.55249023,973.562927246,995.469665527,978.941040039,990.472229004,984.69519043,1008.62207031,984.682617188,987.024841309,968.77557373,1000.684021,992.695129395
1028.68310547,972.679382324,991.4765625,982.514709473,1012.0824585,984.647216797,975.979309082,1007.15710449,983.707763672,995.453186035,996.83984375,1001.24499512,971.56048584,1007.40026855,974.845214844,995.805664062,978.354675293,990.418029785,985.307495117,1009.38128662,985.591674805,987.976745605,967.587097168,1001.293396,994.755615234
1028.99145508,973.771362305,993.292175293,982.430236816,1010.41760254,984.088378906,978.031799316,1006.91162109,985.31854248,995.917480469,997.86505127,1001.87469482,972.563903809,1008.46392822,974.815673828,995.751525879,977.161987305,991.21307373,984.700439453,1010.9833374,986.353149414,988.366088867,967.528869629,1002.59259033,994.545959473
1030.70275879,973.337463379,993.41015625,983.119934082,1010.2074585,983.950439453,978.616821289,1006.61126709,986.324279785,994.461669922,997.58404541,1003.22296143,972.907287598,1009.19293213,973.541870117,996.204528809,977.554016113,991.118469238,987.098327637,1009.65722656,986.011962891,989.974914551,967.544250488,1002.31567383,994.338867188
1031.58166504,974.650146484,993.19354248,982.575195312,1009.71307373,984.592834473,978.221435547,1007.74023438,986.054748535,996.296508789,997.606140137,1004.32055664,972.213195801,1009.1607666,973.645996094,995.470703125,978.516723633,990.661743164,987.795959473,1010.43005371,986.268737793,990.272460938,966.882141113,1002.84179688,994.609558105
1030.30822754,975.36907959,991.555725098,982.001464844,1010.16558838,984.27130127,977.430175781,1007.82080078,987.038085938,996.263427734,997.882995605,1003.47058105,971.589294434,1010.54760742,974.07409668,995.959655762,979.738586426,991.90802002,988.065307617,1010.45611572,986.872009277,991.212524414,967.741394043,1003.16339111,994.895263672
1030.00256348,976.209594727,990.194641113,981.087890625,1010.50445557,983.056945801,978.218139648,1008.95135498,986.930114746,995.772827148,998.210510254,1003.03869629,973.503967285,1012.00982666,974.062866211,996.53918457,979.762145996,987.842407227,988.559692383,1011.59686279,986.553527832,989.610168457,967.815673828,1003.55737305,995.446472168
1031.14538574,976.067077637,990.524047852,981.654907227,1009.91131592,983.955688477,976.434875488,1009.57324219,985.416259766,996.192810059,998.811645508,1003.90789795,973.937927246,1010.94287109,974.940917969,996.335388184,980.649414062,988.980712891,988.741516113,1012.07879639,986.30078125,989.072265625,967.502258301,1003.90203857,995.042724609
1030.72265625,977.41394043,991.537841797,983.095092773,1010.14428711,983.134887695,975.85144043,1008.46118164,986.820922852,997.13861084,998.581604004,1003.15917969,974.253601074,1009.35058594,975.656005859,996.201782227,980.116027832,989.793518066,988.1484375,1012.12231445,986.293945312,990.445373535,968.4296875,1002.37658691,995.007873535
1030.29931641,977.823059082,990.985717773,982.229309082,1012.00518799,982.83404541,974.760559082,1009.54815674,987.074707031,998.457214355,997.77166748,1003.28295898,974.298522949,1010.1729126,976.83190918,997.163574219,978.933654785,990.031311035,988.713928223,1012.4831543,986.541320801,991.953369141,968.526733398,1002.58612061,994.374084473
1030.88647461,979.993103027,990.581970215,981.858215332,1012.84820557,981.543334961,974.170532227,1009.5859375,988.777893066,998.163757324,998.406799316,1000.90155029,974.781738281,1010.1149292,977.385131836,997.682434082,978.572753906,990.506469727,988.697021484,1012.99023438,987.419616699,991.005065918,967.791137695,1003.05560303,993.17565918
1030.17980957,979.295410156,988.111999512,981.554748535,1011.24688721,980.53302002,973.886779785,1010.13757324,989.085144043,996.432800293,998.278198242,1000.22833252,975.411132812,1012.98059082,975.718200684,998.996276855,978.674072266,990.954467773,989.574890137,1012.79742432,986.135131836,992.174743652,966.333435059,1001.98651123,992.772460938
1028.26184082,978.484619141,988.630981445,981.418640137,1011.4833374,980.097351074,973.378967285,1009.85357666,989.372802734,994.703857422,997.358215332,1001.03491211,976.723510742,1013.69165039,977.205566406,999.087524414,978.028320312,992.086242676,989.665588379,1011.9173584,986.796691895,992.56427002,965.809143066,1002.42602539,992.785095215
1030.0201416,978.673339844,988.598327637,980.002502441,1011.44396973,980.428955078,972.873474121,1010.70227051,989.415100098,993.313720703,998.41229248,1000.55047607,977.256591797,1012.89501953,977.385437012,1000.51977539,976.676452637,992.639648438,990.243225098,1011.78497314,986.667053223,993.062133789,965.810424805,1003.44396973,994.134216309
1029.41149902,979.998535156,987.464782715,977.583557129,1012.23327637,981.321716309,970.626159668,1011.02294922,989.502990723,994.548156738,999.008422852,1001.41235352,977.737487793,1012.72210693,976.155334473,1001.62994385,974.510192871,992.838012695,989.348449707,1011.81988525,988.282958984,994.938415527,966.97253418,1004.79150391,992.622070312
1030.68005371,979.872131348,986.971435547,978.42956543,1012.51165771,982.252929688,970.261108398,1010.10113525,989.816650391,994.813293457,999.754394531,1003.25396729,976.415100098,1012.62133789,975.009155273,1001.67120361,974.210388184,992.519104004,988.282104492,1009.13244629,987.619934082,993.888061523,967.518737793,1005.27313232,992.525146484
